date,open,high,low,close,volume,dividends,stock splits,symbol
2021-08-30 00:00:00-04:00,131.74875551724304,131.91310402871594,129.57372642841295,130.59841918945312,1477500,0.0,0.0,MAR
2021-08-31 00:00:00-04:00,129.97976507294604,131.4297846912279,128.9840713647258,130.63710021972656,1762900,0.0,0.0,MAR
2021-09-01 00:00:00-04:00,131.75843785305497,131.9227716217755,129.7380809459865,130.33741760253906,1738600,0.0,0.0,MAR
2021-09-02 00:00:00-04:00,130.7337549492266,132.3191089097011,129.45773079183095,130.88841247558594,1072600,0.0,0.0,MAR
2021-09-03 00:00:00-04:00,129.91207397888465,130.7917559761309,127.27304273750633,128.56838989257812,1354800,0.0,0.0,MAR
2021-09-07 00:00:00-04:00,128.00772713142283,129.92174885258942,127.44705112211906,129.5834197998047,1255700,0.0,0.0,MAR
2021-09-08 00:00:00-04:00,130.00872131917401,130.46306182944463,127.32135369479226,129.32237243652344,2281300,0.0,0.0,MAR
2021-09-09 00:00:00-04:00,129.15807368487458,132.9184570806322,128.72307077541026,131.55543518066406,2072600,0.0,0.0,MAR
2021-09-10 00:00:00-04:00,132.1547612521453,133.13110223935809,130.00873157696915,131.1204071044922,1574500,0.0,0.0,MAR
2021-09-13 00:00:00-04:00,132.39646420980645,135.8958401624791,131.4104467409635,135.31582641601562,1923400,0.0,0.0,MAR
2021-09-14 00:00:00-04:00,135.30618709691905,137.93555761104795,134.3685064117146,137.5972137451172,2159400,0.0,0.0,MAR
2021-09-15 00:00:00-04:00,136.82383358869575,140.2555493569108,135.383490324974,139.8592071533203,3068200,0.0,0.0,MAR
2021-09-16 00:00:00-04:00,139.5885542234342,141.14490925803986,139.03755441945086,139.97523498535156,1966800,0.0,0.0,MAR
2021-09-17 00:00:00-04:00,140.18790069480602,140.77757592903836,138.87321565210917,139.10520935058594,2650200,0.0,0.0,MAR
2021-09-20 00:00:00-04:00,137.76151990308895,138.3511951150953,135.10315070558454,138.0612030029297,2375400,0.0,0.0,MAR
2021-09-21 00:00:00-04:00,138.91188952558502,139.72389704798593,136.51452766167412,137.2781982421875,1707300,0.0,0.0,MAR
2021-09-22 00:00:00-04:00,138.00317750433075,140.93221557848946,137.6068500696486,139.58853149414062,1543100,0.0,0.0,MAR
2021-09-23 00:00:00-04:00,139.8688786389775,145.17594039075215,139.58853328484446,144.91494750976562,2913800,0.0,0.0,MAR
