date,open,high,low,close,volume,dividends,stock splits,symbol
2021-08-30 00:00:00-04:00,52.346978146448556,52.55998870452453,52.18722107431356,52.48011016845703,11798600,0.0,0.0,CSCO
2021-08-31 00:00:00-04:00,52.462362978149876,52.524490356940404,51.99196899996778,52.382484436035156,19873900,0.0,0.0,CSCO
2021-09-01 00:00:00-04:00,52.38247543274439,52.488979008695864,52.062961319202344,52.40022659301758,11629700,0.0,0.0,CSCO
2021-09-02 00:00:00-04:00,52.67536789215127,53.00375932093645,52.41798449928493,52.83512496948242,12855700,0.0,0.0,CSCO
2021-09-03 00:00:00-04:00,52.657620269152375,52.95050598798994,52.613240669784425,52.73749542236328,9732200,0.0,0.0,CSCO
2021-09-07 00:00:00-04:00,52.57774630006585,52.693123788523955,52.14285124255274,52.25823211669922,15503600,0.0,0.0,CSCO
2021-09-08 00:00:00-04:00,51.96534574326819,52.302611108677795,51.91209563367463,52.080726623535156,13124500,0.0,0.0,CSCO
2021-09-09 00:00:00-04:00,51.876587389440054,52.31147903475542,51.69907914442457,52.00971603393555,14958800,0.0,0.0,CSCO
2021-09-10 00:00:00-04:00,52.14283768011578,52.320345889781336,51.31742738300534,51.379554748535156,13622100,0.0,0.0,CSCO
2021-09-13 00:00:00-04:00,51.61919815831941,51.94758619534545,51.23755663460483,51.56594467163086,13553200,0.0,0.0,CSCO
2021-09-14 00:00:00-04:00,51.690200182896895,51.894333459640364,51.175426661440284,51.36180877685547,12810300,0.0,0.0,CSCO
2021-09-15 00:00:00-04:00,51.28193739643617,52.89725606004526,50.64291242792719,51.0866813659668,37524600,0.0,0.0,CSCO
2021-09-16 00:00:00-04:00,51.7523360191062,52.20497885710237,50.70504102926117,50.88254928588867,24029600,0.0,0.0,CSCO
2021-09-17 00:00:00-04:00,50.93579898329461,50.989052475561145,50.119265749338005,50.45652770996094,40262700,0.0,0.0,CSCO
2021-09-20 00:00:00-04:00,50.0393833956619,50.05713455839984,49.071967033417074,49.604488372802734,21897000,0.0,0.0,CSCO
2021-09-21 00:00:00-04:00,49.66661095541049,50.03050129219295,49.01870881361185,49.04533386230469,18700600,0.0,0.0,CSCO
2021-09-22 00:00:00-04:00,49.489111170632754,49.81750262705729,49.14297193584485,49.27610397338867,17940600,0.0,0.0,CSCO
2021-09-23 00:00:00-04:00,49.435861174011926,50.500907319663945,49.347105353556046,50.31452178955078,16262500,0.0,0.0,CSCO
2021-09-24 00:00:00-04:00,50.101511850004755,50.421026014783635,49.897378552660065,50.35002136230469,13156400,0.0,0.0,CSCO
2021-09-27 00:00:00-04:00,50.110380362671066,50.29676247690017,49.7464900219766,49.89737319946289,13859500,0.0,0.0,CSCO
2021-09-28 00:00:00-04:00,49.50686233468449,49.69324786438351,49.17847426394832,49.27610397338867,17803200,0.0,0.0,CSCO
2021-09-29 00:00:00-04:00,49.36484769729139,49.68436182246605,49.11633821579455,49.24059295654297,14051700,0.0,0.0,CSCO
