date,open,high,low,close,volume,dividends,stock splits,symbol
2021-08-30 00:00:00-04:00,60.953988286732695,61.723388217678234,60.825752790799015,61.56096267700195,4494100,0.0,0.0,GILD
2021-08-31 00:00:00-04:00,61.71484594662504,62.26197799264687,61.4156276057422,62.21923065185547,7564600,0.0,0.0,GILD
2021-09-01 00:00:00-04:00,62.133742938951706,62.167939507364785,60.9967314979487,61.441280364990234,5970700,0.0,0.0,GILD
2021-09-02 00:00:00-04:00,61.56096832314695,61.87727518348849,61.04803281469595,61.84307861328125,6774200,0.0,0.0,GILD
2021-09-03 00:00:00-04:00,61.68919418905838,61.868721262840396,61.338684290964075,61.518211364746094,4174400,0.0,0.0,GILD
2021-09-07 00:00:00-04:00,60.76589685264548,60.95397466835062,60.12472603855621,60.85993576049805,6775400,0.0,0.0,GILD
2021-09-08 00:00:00-04:00,60.85994485553894,61.47546997262233,60.80010249817404,61.4498176574707,4510000,0.0,0.0,GILD
2021-09-09 00:00:00-04:00,61.2446494455719,61.278846012711014,60.338463244534374,60.36410903930664,7013600,0.0,0.0,GILD
2021-09-10 00:00:00-04:00,60.680424408125035,61.07367515978794,60.05634845119202,60.688968658447266,5089700,0.0,0.0,GILD
2021-09-13 00:00:00-04:00,60.9026972808353,61.46693091984461,60.54364306819066,60.82575988769531,11048100,0.0,0.0,GILD
2021-09-14 00:00:00-04:00,61.11069684942008,61.36975289604303,60.54078277014609,60.834373474121094,5490000,0.71,0.0,GILD
2021-09-15 00:00:00-04:00,60.946640021737835,62.59594347354931,60.80847502678527,61.96558380126953,7723700,0.0,0.0,GILD
2021-09-16 00:00:00-04:00,62.00012020469703,62.051928779720626,61.14523918839352,61.594268798828125,5306700,0.0,0.0,GILD
2021-09-17 00:00:00-04:00,61.16252542179601,61.96559143672096,60.82575644018914,61.836063385009766,10888000,0.0,0.0,GILD
2021-09-20 00:00:00-04:00,61.24886454115102,62.103738991921674,60.7307590130497,61.2747688293457,9594900,0.0,0.0,GILD
2021-09-21 00:00:00-04:00,61.55109030239993,62.22462812678901,61.404294948483134,61.939674377441406,5896000,0.0,0.0,GILD
2021-09-22 00:00:00-04:00,62.23326853775693,62.32825532216533,61.37839406615068,61.63744354248047,6557000,0.0,0.0,GILD
2021-09-23 00:00:00-04:00,61.72379189284075,62.267801651330224,61.568359592119684,61.905128479003906,5263500,0.0,0.0,GILD
2021-09-24 00:00:00-04:00,61.85331007840807,62.0605575272203,61.46473264100445,61.47336959838867,5023400,0.0,0.0,GILD
2021-09-27 00:00:00-04:00,61.404294346488605,61.55972665736757,60.69621528316643,60.79983901977539,5560500,0.0,0.0,GILD
