date,open,high,low,close,volume,dividends,stock splits,symbol
2021-08-30 00:00:00-04:00,2271.2050699394395,2277.692884099292,2241.9953206321766,2249.194091796875,244900,0.0,0.0,BKNG
2021-08-31 00:00:00-04:00,2257.4003810106865,2287.0841051876296,2255.5437921514153,2270.87939453125,388400,0.0,0.0,BKNG
2021-09-01 00:00:00-04:00,2276.9917392531775,2300.829410849095,2256.3927913262582,2258.2197265625,324700,0.0,0.0,BKNG
2021-09-02 00:00:00-04:00,2275.3916400819176,2297.65936948702,2254.190466567988,2271.658935546875,231800,0.0,0.0,BKNG
2021-09-03 00:00:00-04:00,2255.681476905603,2282.7976467485523,2247.9988514176302,2275.598876953125,196500,0.0,0.0,BKNG
2021-09-07 00:00:00-04:00,2279.015931268596,2312.689111234871,2276.4189733909902,2309.292236328125,238900,0.0,0.0,BKNG
2021-09-08 00:00:00-04:00,2310.70427553657,2326.5039628906666,2267.600849907315,2286.955322265625,264700,0.0,0.0,BKNG
2021-09-09 00:00:00-04:00,2277.4063371415427,2316.066098559722,2275.283109620559,2289.64111328125,223700,0.0,0.0,BKNG
2021-09-10 00:00:00-04:00,2300.829281536145,2315.6414872112705,2272.8143474822346,2275.94482421875,242200,0.0,0.0,BKNG
2021-09-13 00:00:00-04:00,2285.5231360165126,2299.841600251656,2246.6854589821532,2293.0478515625,232300,0.0,0.0,BKNG
2021-09-14 00:00:00-04:00,2293.9662297285904,2314.2194609482453,2281.721328981319,2299.505859375,172000,0.0,0.0,BKNG
2021-09-15 00:00:00-04:00,2299.6445016488206,2348.327335658407,2286.333284576795,2346.223876953125,249000,0.0,0.0,BKNG
2021-09-16 00:00:00-04:00,2338.4722647575427,2357.8761587165313,2308.8970330984607,2315.6416015625,243000,0.0,0.0,BKNG
2021-09-17 00:00:00-04:00,2321.3985356521225,2335.5687341909143,2290.9544389565,2296.25732421875,369200,0.0,0.0,BKNG
2021-09-20 00:00:00-04:00,2281.0794362885417,2316.4213939203305,2257.2810652165863,2311.4345703125,311800,0.0,0.0,BKNG
2021-09-21 00:00:00-04:00,2333.9295589466365,2333.9295589466365,2293.3143670862496,2296.504150390625,211100,0.0,0.0,BKNG
2021-09-22 00:00:00-04:00,2309.56815625994,2396.9008470630215,2309.56815625994,2375.986083984375,417000,0.0,0.0,BKNG
2021-09-23 00:00:00-04:00,2380.469732004884,2457.7697332122325,2380.469732004884,2444.517822265625,419500,0.0,0.0,BKNG
2021-09-24 00:00:00-04:00,2421.677099972216,2471.159849554035,2421.677099972216,2460.159423828125,298900,0.0,0.0,BKNG
2021-09-27 00:00:00-04:00,2462.9336942584314,2508.1998764568716,2434.889351128518,2445.5146484375,320800,0.0,0.0,BKNG
2021-09-28 00:00:00-04:00,2429.2018099373136,2448.3195367624353,2392.546421377574,2402.29296875,309800,0.0,0.0,BKNG
2021-09-29 00:00:00-04:00,2406.1342065047616,2416.9670789651746,2345.0389177246534,2348.05078125,294300,0.0,0.0,BKNG
2021-09-30 00:00:00-04:00,2353.0967805035016,2376.2729183188553,2325.5165183436366,2344.150390625,311600,0.0,0.0,BKNG
2021-10-01 00:00:00-04:00,2386.582147334777,2445.761778482546,2386.582147334777,2425.12353515625,306600,0.0,0.0,BKNG
2021-10-04 00:00:00-04:00,2425.123576220523,2457.6906601303403,2391.430629661291,2428.727783203125,257400,0.0,0.0,BKNG
2021-10-05 00:00:00-04:00,2428.2143244940085,2455.774815904888,2395.6966621457473,2401.88818359375,267300,0.0,0.0,BKNG
2021-10-06 00:00:00-04:00,2369.9528123091873,2421.6573889080555,2354.1531268937924,2417.54931640625,239900,0.0,0.0,BKNG
2021-10-07 00:00:00-04:00,2442.0585572907876,2465.9258790583976,2435.570744198988,2438.0888671875,156800,0.0,0.0,BKNG
2021-10-08 00:00:00-04:00,2442.7204295646084,2459.803889378049,2432.0064114507077,2443.39208984375,164300,0.0,0.0,BKNG
2021-10-11 00:00:00-04:00,2449.435364362562,2476.512001072689,2432.3519044124555,2436.51904296875,150500,0.0,0.0,BKNG
2021-10-12 00:00:00-04:00,2439.5603232445205,2466.577891730917,2422.733619486264,2433.8427734375,220100,0.0,0.0,BKNG
2021-10-13 00:00:00-04:00,2434.1392430275528,2450.9066413256564,2405.768949757614,2431.7001953125,178500,0.0,0.0,BKNG
