date,open,high,low,close,volume,dividends,stock splits,symbol
2021-08-30 00:00:00-04:00,113.00560153006253,113.3134240729256,112.4547455388545,112.57625579833984,2087293,0.0,0.0,IBM
2021-08-31 00:00:00-04:00,113.03799145157511,114.17209140529378,112.5600442488257,113.68605041503906,4429915,0.0,0.0,IBM
2021-09-01 00:00:00-04:00,113.39442280447828,113.467331535289,112.75445766013728,112.84356689453125,2588327,0.0,0.0,IBM
2021-09-02 00:00:00-04:00,113.18380266539732,113.4511174376407,112.62484004224737,113.41871643066406,2840413,0.0,0.0,IBM
2021-09-03 00:00:00-04:00,113.1514195123315,113.7913718245274,112.84358403873622,113.07040405273438,2009575,0.0,0.0,IBM
2021-09-07 00:00:00-04:00,113.12710499902627,113.24050853403081,111.59606030616364,111.83908081054688,3436110,0.0,0.0,IBM
2021-09-08 00:00:00-04:00,111.90388335697071,112.6734655303026,111.46644386114836,112.3332290649414,3122728,0.0,0.0,IBM
2021-09-09 00:00:00-04:00,111.66897374789755,112.56815999549652,111.43404702143057,111.57986450195312,3669682,0.0,0.0,IBM
2021-09-10 00:00:00-04:00,112.45470998403499,112.90025608086242,110.9803739010045,110.99657440185547,4157955,0.0,0.0,IBM
2021-09-13 00:00:00-04:00,112.11449772079395,112.59243193762954,111.39351717883795,111.91197204589844,4334729,0.0,0.0,IBM
2021-09-14 00:00:00-04:00,112.11451262782695,112.25222338179312,109.63566733894336,110.34854125976562,4659198,0.0,0.0,IBM
2021-09-15 00:00:00-04:00,110.34852631253223,111.62844358046935,109.90298017236967,111.14240264892578,3403579,0.0,0.0,IBM
2021-09-16 00:00:00-04:00,111.20721289717972,111.74996209211082,109.93538932154989,110.51864624023438,2765624,0.0,0.0,IBM
2021-09-17 00:00:00-04:00,109.96780113975285,110.10551188261456,109.40074473561901,109.54656219482422,5890340,0.0,0.0,IBM
2021-09-20 00:00:00-04:00,108.46915508576566,109.50605192061518,107.56186873910085,108.80128479003906,4990152,0.0,0.0,IBM
2021-09-21 00:00:00-04:00,109.44934591463067,109.88678536155143,107.69148141062864,107.71578216552734,4261927,0.0,0.0,IBM
2021-09-22 00:00:00-04:00,108.32335572720915,109.65998148376336,108.12083647728618,109.0605239868164,3767901,0.0,0.0,IBM
2021-09-23 00:00:00-04:00,109.5627709907356,111.32063563310214,109.38455251141184,110.76167297363281,3151807,0.0,0.0,IBM
2021-09-24 00:00:00-04:00,111.00469484092571,112.17930240937928,110.77787487159912,111.3773193359375,3100762,0.0,0.0,IBM
2021-09-27 00:00:00-04:00,111.75806913843658,112.65725527455733,111.36923119149937,112.24411010742188,3459017,0.0,0.0,IBM
2021-09-28 00:00:00-04:00,112.73827859154783,113.15951762354705,111.15052550353164,111.36114501953125,4513072,0.0,0.0,IBM
