date,open,high,low,close,volume,dividends,stock splits,symbol
2021-08-30 00:00:00-04:00,193.09682720601037,193.98612561454067,189.7990375994397,189.8916778564453,3986100,0.0,0.0,LOW
2021-08-31 00:00:00-04:00,191.16998384021358,191.3737810529952,188.3538987448277,188.87265014648438,4877800,0.0,0.0,LOW
2021-09-01 00:00:00-04:00,189.48406553016022,189.9379659960329,186.7050277002432,188.44654846191406,2835000,0.0,0.0,LOW
2021-09-02 00:00:00-04:00,188.76149306759714,191.41084269740014,188.6966420749676,190.9661865234375,2655800,0.0,0.0,LOW
2021-09-03 00:00:00-04:00,189.80824541897553,191.59610013160457,189.11348608122685,190.80870056152344,2260900,0.0,0.0,LOW
2021-09-07 00:00:00-04:00,190.54933372992292,191.97591421862896,189.81752674617465,190.0398406982422,2591900,0.0,0.0,LOW
2021-09-08 00:00:00-04:00,189.29879661042207,189.3636334754203,186.65870505371043,189.0579376220703,3344800,0.0,0.0,LOW
2021-09-09 00:00:00-04:00,189.40995111900406,189.64153759866883,187.57579015783597,188.05747985839844,2566100,0.0,0.0,LOW
2021-09-10 00:00:00-04:00,189.69711100394284,191.364536439787,189.12278107295296,189.28025817871094,2505600,0.0,0.0,LOW
2021-09-13 00:00:00-04:00,190.56788508076173,191.97593484645193,189.66932840149727,190.8735809326172,3159000,0.0,0.0,LOW
2021-09-14 00:00:00-04:00,191.33675742892802,192.13341550561822,188.90046307470575,189.13204956054688,2488600,0.0,0.0,LOW
2021-09-15 00:00:00-04:00,189.13206290382743,191.02181667716707,186.64018987878825,190.46600341796875,2956600,0.0,0.0,LOW
2021-09-16 00:00:00-04:00,190.51229994191598,193.91198767651855,190.51229994191598,193.1245880126953,3365500,0.0,0.0,LOW
2021-09-17 00:00:00-04:00,192.0870830495798,196.3667965099951,192.0870830495798,193.6340789794922,5835200,0.0,0.0,LOW
2021-09-20 00:00:00-04:00,191.30897924912466,193.10609274480615,188.07602663117777,190.1510467529297,3640400,0.0,0.0,LOW
2021-09-21 00:00:00-04:00,191.43865166357713,192.89300741119334,190.23439913780075,191.07737731933594,2681200,0.0,0.0,LOW
2021-09-22 00:00:00-04:00,192.72626736744647,194.79201476715707,191.503483994398,193.50439453125,3169000,0.0,0.0,LOW
2021-09-23 00:00:00-04:00,194.53263006049002,196.0610950712846,192.48539949620468,192.66140747070312,3128800,0.0,0.0,LOW
2021-09-24 00:00:00-04:00,192.74478975716337,193.4210182767736,191.65169429287505,192.55950927734375,2275800,0.0,0.0,LOW
2021-09-27 00:00:00-04:00,192.33715863049076,196.61687116157756,192.21672916856227,195.11619567871094,2886100,0.0,0.0,LOW
2021-09-28 00:00:00-04:00,193.6989421587437,194.0324272633165,189.61375316145651,190.2992401123047,4030200,0.0,0.0,LOW
2021-09-29 00:00:00-04:00,190.9754849843574,193.00418488218025,190.75315686715848,191.84625244140625,2678300,0.0,0.0,LOW
2021-09-30 00:00:00-04:00,191.68875385797443,192.17973019820516,187.37199262643725,187.9185333251953,3828600,0.0,0.0,LOW
