date,open,high,low,close,volume,dividends,stock splits,symbol
2021-08-30 00:00:00-04:00,46.233689783388186,46.732589939032685,46.10738379665583,46.63786315917969,16440600,0.0,0.0,WMT
2021-08-31 00:00:00-04:00,46.729441535050924,46.8715317238788,46.49262094007563,46.76417541503906,25078500,0.0,0.0,WMT
2021-09-01 00:00:00-04:00,46.59366756261872,46.710498727057896,46.28106262081971,46.66313171386719,19056600,0.0,0.0,WMT
2021-09-02 00:00:00-04:00,46.77049591514279,46.98205751168848,46.634718655746624,46.90943145751953,20018100,0.0,0.0,WMT
2021-09-03 00:00:00-04:00,46.7957452861013,47.25359500767008,46.70101489154616,47.12729263305664,17211900,0.0,0.0,WMT
2021-09-07 00:00:00-04:00,47.038886677966374,47.10203787584593,46.435784788306165,46.50209426879883,25345200,0.0,0.0,WMT
2021-09-08 00:00:00-04:00,46.4010555340215,46.833646341669784,46.33158776398817,46.56209182739258,19508400,0.0,0.0,WMT
2021-09-09 00:00:00-04:00,46.56208508896076,46.60945209883477,46.0505553501192,46.23369598388672,22328700,0.0,0.0,WMT
2021-09-10 00:00:00-04:00,46.479997595109616,46.492630727652454,45.92110072876576,46.06635284423828,15775200,0.0,0.0,WMT
2021-09-13 00:00:00-04:00,46.26527193107813,46.46420036510865,45.6716412978859,45.80426025390625,19529400,0.0,0.0,WMT
2021-09-14 00:00:00-04:00,45.93687929964389,46.063185304516715,45.444292023752304,45.56428146362305,16533900,0.0,0.0,WMT
2021-09-15 00:00:00-04:00,45.49166157737157,45.70637782270438,45.40324773037722,45.643226623535156,14850000,0.0,0.0,WMT
2021-09-16 00:00:00-04:00,45.60848564645314,45.883198379139216,45.371665072812426,45.79478454589844,18428400,0.0,0.0,WMT
2021-09-17 00:00:00-04:00,45.51377046575838,46.151609977624375,45.47588190764067,45.700069427490234,73032600,0.0,0.0,WMT
2021-09-20 00:00:00-04:00,45.3116763332465,45.8453140929217,44.7180492697056,45.07170104980469,25054500,0.0,0.0,WMT
2021-09-21 00:00:00-04:00,45.05905949738062,45.65269006356815,45.04958826456058,45.16010284423828,17437500,0.0,0.0,WMT
2021-09-22 00:00:00-04:00,45.30220365778634,45.34325410476179,44.92960580676179,45.055908203125,15044400,0.0,0.0,WMT
2021-09-23 00:00:00-04:00,45.22325910577314,45.352719768864304,44.98012196360193,45.0811653137207,15585300,0.0,0.0,WMT
2021-09-24 00:00:00-04:00,44.99591579315904,45.371671931033916,44.99275751049534,45.20747375488281,13360500,0.0,0.0,WMT
2021-09-27 00:00:00-04:00,45.11274325997309,45.32745948676654,44.787508830580265,44.91697311401367,21250800,0.0,0.0,WMT
2021-09-28 00:00:00-04:00,44.800140364932325,44.86013689254233,44.20335505295308,44.3643913269043,20580900,0.0,0.0,WMT
2021-09-29 00:00:00-04:00,44.41175702282381,44.78435849716954,44.3075589885427,44.3454475402832,21375600,0.0,0.0,WMT
2021-09-30 00:00:00-04:00,44.408598850254386,44.752775753051665,43.96969154158982,44.010738372802734,22457700,0.0,0.0,WMT
2021-10-01 00:00:00-04:00,43.97284542518511,44.089676579005484,42.91820675839667,43.27501678466797,30014400,0.0,0.0,WMT
2021-10-04 00:00:00-04:00,43.28764374448448,43.64761203190414,42.5361315746497,42.85820770263672,29970300,0.0,0.0,WMT
