date,open,high,low,close,volume,dividends,stock splits,symbol,capital gains,sma_5,sma_10,sma_20,sma_50,rsi_14,macd,macd_signal,macd_histogram,bb_upper,bb_lower,bb_position,atr_14,volume_sma_20,volume_ratio,price_change,price_change_5d,price_change_20d
2021-08-31 00:00:00-04:00,129.49642425247217,129.94003416723135,128.60017004795762,128.90797424316406,9642400,0.0,0.0,PG,,,,,,,-0.010967694796050864,-0.006093163775583813,-0.004874531020467051,,,,,,,-0.003777881287477247,,
2021-08-31 00:00:00-04:00,154.28049756763016,155.16977356441785,153.38232012653873,153.96035766601562,7106800,0.0,0.0,JNJ,,,,,,,-0.010574683164946919,-0.005874823980526066,-0.0046998591844208525,,,,,,,-0.0030520209053896963,,
2021-08-31 00:00:00-04:00,244.3333282470703,246.79666137695312,242.14666748046875,245.24000549316406,62566200,0.0,0.0,TSLA,,,,,,,0.03597220396386547,0.019984557757703036,0.015987646206162432,,,,,,,0.00658083407543808,,
2021-08-31 00:00:00-04:00,176.31077525925002,179.9796089464807,175.60258014957205,178.32716369628906,8620000,0.0,0.0,DIS,,,,,,,0.029130446605194038,0.01618358144733002,0.012946865157864019,,,,,,,0.00733431950571628,,
2021-08-31 00:00:00-04:00,213.84729098457217,215.14799129236687,212.98331561082784,214.49288940429688,20839800,0.0,0.0,IWM,0.0,,,,,,0.009373053526275044,0.005207251959041691,0.0041658015672333525,,,,,,,0.0019515130373743972,,
2021-08-31 00:00:00-04:00,144.28169827164098,144.30604262696312,143.42086366606293,143.83486938476562,22448000,0.0,0.0,GOOGL,,,,,,,0.0023861420460491445,0.0013256344700273025,0.001060507576021842,,,,,,,0.0007399628341191455,,
2021-08-31 00:00:00-04:00,224.1039841099038,225.0065654642421,221.92030234536176,222.3473358154297,9405100,0.0,0.0,V,,,,,,,-0.046380507640321866,-0.025766948689067704,-0.020613558951254163,,,,,,,-0.009211725331901288,,
2021-08-31 00:00:00-04:00,427.25688059101464,427.59706199173127,426.1134546536618,426.7182312011719,59300200,0.0,0.0,SPY,0.0,,,,,,-0.014204563238649826,-0.007891424021472125,-0.0063131392171777,,,,,,,-0.0014814921666798098,,
2021-09-01 00:00:00-04:00,128.8536501844528,130.53753878773963,128.76311304321106,130.22067260742188,6214200,0.0,0.0,PG,,,,,,,0.026731677614804994,0.007359640072936188,0.019372037541868805,,,,,,,0.010183220797354453,,
2021-09-01 00:00:00-04:00,174.82000732421875,176.35000610351562,173.76199340820312,173.9499969482422,72598000,0.0,0.0,AMZN,,,,,,,0.08308383145757148,0.05215393444151002,0.030929897016061456,,,,,,,0.0023654092095504176,,
2021-09-01 00:00:00-04:00,371.57622104322,373.20472704008955,370.922848557542,371.12762451171875,28138300,0.0,0.0,QQQ,0.0,,,,,,0.010405954169129927,0.002040505440850322,0.008365448728279604,,,,,,,0.001658021016425426,,
2021-09-01 00:00:00-04:00,222.3473399255989,223.9778152315911,222.02706481712755,223.33726501464844,8177600,0.0,0.0,V,,,,,,,-0.028400327420428084,-0.02684620226749409,-0.0015541251529339953,,,,,,,0.004452174772359374,,
2021-09-01 00:00:00-04:00,293.0641370435522,295.3090307450356,291.72881183267793,292.05780029296875,18983800,0.0,0.0,MSFT,,,,,,,-0.04880486200602263,-0.0321741961223328,-0.016630665883689832,,,,,,,-0.00016559171351904212,,
2021-09-01 00:00:00-04:00,144.13557731277064,145.3820993627435,144.0197709822902,144.34979248046875,21936000,0.0,0.0,GOOGL,,,,,,,0.01900815297088343,0.008572568281853583,0.010435584689029847,,,,,,,0.003579960116108394,,
2021-09-01 00:00:00-04:00,427.6630842157117,428.18281525047144,426.7086386310702,426.94488525390625,48721400,0.0,0.0,SPY,0.0,,,,,,-0.011070904371877077,-0.009194489738851203,-0.0018764146330258746,,,,,,,0.0005311562435388328,,
2021-09-01 00:00:00-04:00,215.35684286253905,216.69552793349655,213.49597413053507,215.9359893798828,20451500,0.0,0.0,IWM,0.0,,,,,,0.056693574512678424,0.02630820382528625,0.030385370687392173,,,,,,,0.006727961843368435,,
2021-09-01 00:00:00-04:00,144.08384480121978,144.56945401505124,142.95973542268203,143.6342010498047,8729900,0.0,0.0,JPM,,,,,,,-0.019010818405007512,-0.01103292977598229,-0.007977888629025223,,,,,,,-0.0014377149995481453,,
2021-09-01 00:00:00-04:00,178.9763398488191,181.18944575012347,178.79928357225057,180.47140502929688,7302800,0.0,0.0,DIS,,,,,,,0.10361076641734712,0.0520143949596321,0.05159637145771502,,,,,,,0.012024199166088323,,
2021-09-01 00:00:00-04:00,153.7558055105074,154.5028076171875,153.00881697310135,154.5028076171875,5327400,0.0,0.0,JNJ,,,,,,,0.0033470952398602094,-0.002095348890203822,0.005442444130064032,,,,,,,0.003523309242685846,,
2021-09-01 00:00:00-04:00,244.69332885742188,247.3300018310547,243.7566680908203,244.69667053222656,39612900,0.0,0.0,TSLA,,,,,,,0.028986943231615214,0.023674060001109665,0.0053128832305055496,,,,,,,-0.0022155233598404322,,
2021-09-01 00:00:00-04:00,149.61660833919711,151.72139660647437,149.13690566906416,149.30332946777344,80313700,0.0,0.0,AAPL,,,,,,,-0.015459405308945406,-0.015625146858104604,0.00016574154915919778,,,,,,,0.004478335599842342,,
2021-09-02 00:00:00-04:00,150.63474806718364,151.46688207200458,149.19565486795125,150.41937255859375,71115500,0.0,0.0,AAPL,,,,,,,0.031068685299942445,0.00019254696237203618,0.03087613833757041,,,,,,,0.007475004708861643,,
2021-09-02 00:00:00-04:00,143.9039786928419,145.3338424162544,143.37338867927983,144.29966735839844,8813300,0.0,0.0,JPM,,,,,,,0.001331764970899485,-0.006844347544653775,0.008176112515553259,,,,,,,0.0046330630429936015,,
2021-09-02 00:00:00-04:00,144.35028598767278,144.65197397733397,142.33138814072143,142.4327850341797,32342000,0.0,0.0,GOOGL,,,,,,,-0.04311049587681737,-0.008935244780026818,-0.03417525109679055,,,,,,,-0.013280292360298596,,
2021-09-02 00:00:00-04:00,155.03639601791593,155.79228615013142,154.6540137983017,155.56106567382812,4544300,0.0,0.0,JNJ,,,,,,,0.047804968235027445,0.01480855257498292,0.03299641566004453,,,,,,,0.00684944223966899,,
2021-09-02 00:00:00-04:00,174.73800659179688,175.59800720214844,172.75,173.156005859375,58474000,0.0,0.0,AMZN,,,,,,,0.06505633428449187,0.056524666095636666,0.008531668188855202,,,,,,,-0.004564478889317991,,
2021-09-02 00:00:00-04:00,130.3383616549983,131.02639692656814,129.9852889241361,130.32025146484375,5392500,0.0,0.0,PG,,,,,,,0.04681822240192446,0.020726368504165277,0.02609185389775918,,,,,,,0.0007646931583749073,,
2021-09-02 00:00:00-04:00,223.63809332074294,223.7545664037407,215.41775928791978,217.5723114013672,19708800,0.0,0.0,V,,,,,,,-0.22766802350949433,-0.09487527450394403,-0.1327927490055503,,,,,,,-0.02581277071205801,,
2021-09-02 00:00:00-04:00,244.8333282470703,246.99000549316406,243.51333618164062,244.1300048828125,38331900,0.0,0.0,TSLA,,,,,,,0.004640265888752992,0.017226297767926512,-0.01258603187917352,,,,,,,-0.002315788147756681,,
2021-09-02 00:00:00-04:00,428.3814283391498,429.0712502548173,427.04899347420053,428.2585754394531,42501000,0.0,0.0,SPY,0.0,,,,,,0.03805594866122419,0.006811756331635039,0.03124419232958915,,,,,,,0.0030769549675377927,,
2021-09-02 00:00:00-04:00,216.78096387762773,218.21458215826007,216.08789167435432,217.43606567382812,22810100,0.0,0.0,IWM,0.0,,,,,,0.13098614278163723,0.06176821024681436,0.06921793253482286,,,,,,,0.006946856326512263,,
2021-09-02 00:00:00-04:00,181.14026452181486,182.26157092325533,178.57306104896622,178.8779754638672,6492600,0.0,0.0,DIS,,,,,,,0.07741647156839804,0.060619434461246575,0.016797037107151462,,,,,,,-0.008829263368183016,,
2021-09-02 00:00:00-04:00,292.41592505453804,293.53834267993557,290.4613060737352,291.39990234375,16285600,0.0,0.0,MSFT,,,,,,,-0.07667406346843109,-0.04724867693063167,-0.029425386537799414,,,,,,,-0.0022526292691337213,,
2021-09-02 00:00:00-04:00,372.48319274908164,372.81474475854776,369.73322461455825,370.9521789550781,25453400,0.0,0.0,QQQ,0.0,,,,,,0.011634818820880355,0.005290611599397081,0.006344207221483274,,,,,,,-0.00047273645251133534,,
2021-09-03 00:00:00-04:00,142.22750052554196,143.29558811290084,141.5515466028141,142.882568359375,19850000,0.0,0.0,GOOGL,,143.44570617675782,,,,,-0.058059342404192193,-0.0235485532117752,-0.03451078919241699,,,,,,,0.003157863725597787,,
2021-09-03 00:00:00-04:00,291.24496957921906,292.8028586720251,290.53862336734346,291.39013671875,14747900,0.0,0.0,MSFT,,292.1429809570312,,,,,-0.09059218534218871,-0.0601423907608188,-0.030449794581369913,,,,,,,-3.3512794347045904e-05,,
2021-09-03 00:00:00-04:00,144.23672142439582,144.68636517392284,143.12159998563504,143.4273681640625,7959700,0.0,0.0,JPM,,143.89678344726562,,,,,-0.022353208978699968,-0.011457883192573274,-0.010895325786126694,,,,,,,-0.006045053396896649,,
2021-09-03 00:00:00-04:00,155.7122577371675,155.8189665319328,154.56508391633238,155.6588897705078,4096900,0.0,0.0,JNJ,,154.82296142578124,,,,,0.07484894246204021,0.03266921115633028,0.042179731305709935,,,,,,,0.0006288469178066247,,
2021-09-03 00:00:00-04:00,130.1482476938481,130.7004911103965,129.9309806539133,130.41079711914062,5466400,0.0,0.0,PG,,129.85130310058594,,,,,0.06035032892961567,0.0325136009010746,0.02783672802854107,,,,,,,0.0006947934283361157,,
2021-09-03 00:00:00-04:00,427.11507876594925,428.67430097916696,426.7087125868298,428.154541015625,47170500,0.0,0.0,SPY,0.0,427.4855163574219,,,,,0.05980980311232997,0.022577477054116873,0.0372323260582131,,,,,,,-0.00024292432141348463,,
2021-09-03 00:00:00-04:00,369.80146916768314,372.4929296997221,369.78197661296747,372.0931091308594,24605400,0.0,0.0,QQQ,0.0,371.1003784179687,,,,,0.05745786072782266,0.0208091888032362,0.036648671924586464,,,,,,,0.0030756799407274382,,
2021-09-03 00:00:00-04:00,217.39764623808253,220.60038238107646,216.76681077752528,218.4749298095703,11532000,0.0,0.0,V,,221.22928466796876,,,,,-0.2952368602423405,-0.1544783164299306,-0.14075854381240993,,,,,,,0.004148590426738652,,
2021-09-03 00:00:00-04:00,172.60000610351562,174.1334991455078,171.82200622558594,173.90249633789062,51514000,0.0,0.0,AMZN,,173.12530212402345,,,,,0.08359543650863088,0.0645776082698972,0.019017828238733686,,,,,,,0.004311086264728647,,
2021-09-03 00:00:00-04:00,244.0833282470703,244.6666717529297,241.39999389648438,244.52333068847656,45738300,0.0,0.0,TSLA,,244.4453369140625,,,,,0.006964295330249115,0.014173584048960127,-0.007209288718711012,,,,,,,0.0016111325842673718,,
2021-09-03 00:00:00-04:00,150.5270706537238,151.3787883827347,149.87115971903515,151.05572509765625,57808700,0.0,0.0,AAPL,,149.86332092285156,,,,,0.0810192118010491,0.024236652399865208,0.05678255940118389,,,,,,,0.004230522493468225,,
2021-09-03 00:00:00-04:00,178.8386353260184,178.8386353260184,176.19274188049178,178.03207397460938,6847400,0.0,0.0,DIS,,178.54747924804687,,,,,0.0278927049222375,0.05088397231851423,-0.02299126739627673,,,,,,,-0.004728930361964423,,
2021-09-03 00:00:00-04:00,216.70498223946888,217.38856537964352,215.69859997393135,216.42965698242188,18213100,0.0,0.0,IWM,0.0,215.67394409179687,,,,,0.12855070711285066,0.08163449322695367,0.04691621388589699,,,,,,,-0.004628526957050183,,
2021-09-07 00:00:00-04:00,151.71164039348162,153.95348484848995,151.14383353713905,153.39547729492188,82278300,0.0,0.0,AAPL,,150.56231689453125,,,,,0.20957253441298462,0.07447298090112274,0.13509955351186187,,,,,,,0.015489331475208923,0.02331533195797708,
2021-09-07 00:00:00-04:00,220.05690183914507,221.27975833024195,219.20283487511796,219.6007537841797,9662600,0.0,0.0,V,,220.26651916503906,,,,,-0.2821645307392373,-0.18908837972393558,-0.09307615101530173,,,,,,,0.005153103724947705,-0.02145060043241309,
2021-09-07 00:00:00-04:00,173.89999389648438,176.4044952392578,173.8470001220703,175.46449279785156,54758000,0.0,0.0,AMZN,,174.00249938964845,,,,,0.15996051805856837,0.09043168000982238,0.06952883804874599,,,,,,,0.008982024369138308,0.02563727272719163,
2021-09-07 00:00:00-04:00,142.97702408834243,143.70316843529938,142.76280892746027,143.4203643798828,20124000,0.0,0.0,GOOGL,,143.3840759277344,,,,,-0.04295783112624463,-0.028809546661572837,-0.014148284464671791,,,,,,,0.003763902249819262,-0.0021439812675807524,
2021-09-07 00:00:00-04:00,427.80492111979675,427.89942555759035,425.94329616621445,426.6236877441406,51671500,0.0,0.0,SPY,0.0,427.33998413085936,,,,,0.006302412118202483,0.018166029580378263,-0.01186361746217578,,,,,,,-0.003575468959999939,-0.0017027233790760654,
2021-09-07 00:00:00-04:00,155.04531139333784,155.65001269801746,152.66204411369483,153.24008178710938,6859900,0.0,0.0,JNJ,,154.5846405029297,,,,,-0.013730518338832098,0.02009230468808651,-0.03382282302691861,,,,,,,-0.015539157364957146,-0.007716062953303737,
2021-09-07 00:00:00-04:00,178.05176855186608,182.50748767215507,177.09767271291278,181.31732177734375,10702900,0.0,0.0,DIS,,179.40518798828126,,,,,0.1380770344435973,0.07451813999488552,0.0635588944487118,,,,,,,0.018453123245662617,0.024225121744480438,
2021-09-07 00:00:00-04:00,246.6666717529297,253.39999389648438,246.4199981689453,250.97332763671875,60119400,0.0,0.0,TSLA,,245.91266784667968,,,,,0.2840360926996368,0.08732132795852422,0.1967147647411126,,,,,,,0.02637783858939624,0.030113096577541576,
2021-09-07 00:00:00-04:00,130.6552691800558,130.81821950094795,129.72278058127807,129.9219512939453,6520600,0.0,0.0,PG,,129.95632934570312,,,,,0.04644724086165297,0.03629039202578684,0.01015684883586613,,,,,,,-0.0037485073014983383,0.004058300855527275,
2021-09-07 00:00:00-04:00,291.264417395407,291.34181429788396,288.5453971793564,290.4612731933594,17180400,0.0,0.0,MSFT,,291.483056640625,,,,,-0.13697478041171962,-0.08096824015444054,-0.05600654025727908,,,,,,,-0.00318769720845824,-0.011232337730160191,
2021-09-07 00:00:00-04:00,143.87702610643564,145.1270353045472,142.95076098880097,143.1755828857422,9285600,0.0,0.0,JPM,,143.67556457519532,,,,,-0.04693741029623766,-0.021074807661213328,-0.02586260263502433,,,,,,,-0.0017554897753705445,-0.007666215014016986,
2021-09-07 00:00:00-04:00,216.20180127953873,217.4170570332544,214.8061535099293,214.93907165527344,19153400,0.0,0.0,IWM,0.0,215.84673461914062,,,,,0.06093205271170632,0.07602298081389548,-0.015090928102189163,,,,,,,-0.0068871583863827635,0.004035745212613184,
2021-09-07 00:00:00-04:00,372.200346318841,373.27303197315337,371.03989953276096,372.6196594238281,23970200,0.0,0.0,QQQ,0.0,371.4611755371094,,,,,0.10643930532484092,0.04401971132297032,0.062419594001870596,,,,,,,0.0014151035857630223,0.004864911930716476,
2021-09-08 00:00:00-04:00,290.0742243166977,290.8773389745254,287.8390159882199,290.49029541015625,15046800,0.0,0.0,MSFT,,291.1598815917969,,,,,-0.16304629224424616,-0.10174000549519,-0.061306286749056166,,,,,,,9.991768085915176e-05,-0.005531807974207381,
2021-09-08 00:00:00-04:00,426.08508403585085,426.82217253776344,424.1667332730187,426.1039733886719,56181900,0.0,0.0,SPY,0.0,427.2171325683594,,,,,-0.051664891932830415,0.0004936862648523501,-0.05215857819768276,,,,,,,-0.0012182032324947745,-0.0014394927790427614,
2021-09-08 00:00:00-04:00,143.24093932002557,143.53913870537824,142.14749101432494,142.83436584472656,18344000,0.0,0.0,GOOGL,,143.18397521972656,,,,,-0.059079872264760525,-0.03647015853293559,-0.022609713731824937,,,,,,,-0.004085880953447418,-0.006955917882211615,
2021-09-08 00:00:00-04:00,253.86000061035156,254.81666564941406,246.92333984375,251.2899932861328,56379000,0.0,0.0,TSLA,,247.12266540527344,,,,,0.47117800027007206,0.1844652113563949,0.28671278891367713,,,,,,,0.0012617502122473923,0.02466966097477674,
2021-09-08 00:00:00-04:00,152.61755042392673,153.8269663872891,152.13734733034966,152.86654663085938,4661700,0.0,0.0,JNJ,,154.36587829589843,,,,,-0.08722265811576335,-0.007066249494873821,-0.08015640862088953,,,,,,,-0.002437581290050117,-0.007104497883338556,
2021-09-08 00:00:00-04:00,175.58250427246094,177.281494140625,174.7834930419922,176.27499389648438,61068000,0.0,0.0,AMZN,,174.54959716796876,,,,,0.24289599012166718,0.1290163295214528,0.11387966060021437,,,,,,,0.004619174430729789,0.015762917449399172,
2021-09-08 00:00:00-04:00,129.53265259464285,131.216541396734,129.46927382548532,130.9087371826172,6897800,0.0,0.0,PG,,130.35648193359376,,,,,0.08143408110447581,0.047715055407567424,0.033719025696908385,,,,,,,0.007595220660127744,0.015520862469524221,
2021-09-08 00:00:00-04:00,220.67804130190675,223.4343295229106,220.34805145423357,222.33763122558594,10652600,0.0,0.0,V,,220.26457824707032,,,,,-0.14493577256882872,-0.17791453273735383,0.032978760168525106,,,,,,,0.012462969248712152,-4.36460810657735e-05,
2021-09-08 00:00:00-04:00,181.31731316678463,184.38616371285724,180.90420184509108,182.11402893066406,8634000,0.0,0.0,DIS,,180.16256103515624,,,,,0.24245316611450107,0.11701801500693573,0.12543515110756534,,,,,,,0.0043939936102666,0.021235492988743054,
2021-09-08 00:00:00-04:00,372.4441553622311,372.4441553622311,369.0506057295346,371.3227233886719,32949200,0.0,0.0,QQQ,0.0,371.62305908203126,,,,,0.07726481503544846,0.05243316017393598,0.02483165486151248,,,,,,,-0.003480589395529088,0.0021845847699279997,
2021-09-08 00:00:00-04:00,142.88780045841028,143.50831107293735,142.12340054039075,142.53707885742188,7852700,0.0,0.0,JPM,,143.41477966308594,,,,,-0.09082032598885803,-0.03872553770882267,-0.05209478828003536,,,,,,,-0.004459587420222677,-0.009065040771149002,
2021-09-08 00:00:00-04:00,153.67933999735516,153.73807604944514,150.74241788918883,151.84866333007812,74420200,0.0,0.0,AAPL,,151.2045135498047,,,,,0.21833193941210993,0.11087984549246681,0.10745209391964312,,,,,,,-0.010083830319650211,0.021602754262626256,
2021-09-08 00:00:00-04:00,214.1985921432202,214.54038383551838,211.36932532124942,212.5940704345703,25241500,0.0,0.0,IWM,0.0,215.46697082519532,,,,,-0.0897144894155133,0.03407924857220015,-0.12379373798771345,,,,,,,-0.010910074202163278,-0.008852596349464448,
2021-09-09 00:00:00-04:00,212.23323092297406,214.8441345758659,211.6825803556444,212.4895782470703,27180500,0.0,0.0,IWM,0.0,214.7776885986328,,,,,-0.19425475931350888,-0.020793707344705727,-0.17346105196880315,,,,,,,-0.0004915103572098456,-0.0159603368697816,
2021-09-09 00:00:00-04:00,251.1366729736328,254.03334045410156,250.5433349609375,251.6199951171875,42233100,0.0,0.0,TSLA,,248.50733032226563,,,,,0.6047813022154003,0.2854750720356544,0.31930623017974585,,,,,,,0.001313231087076927,0.02829349729157493,
2021-09-09 00:00:00-04:00,425.90549905782456,427.6726194972524,424.03441508970457,424.2801208496094,57970400,0.0,0.0,SPY,0.0,426.6841796875,,,,,-0.1764451236606419,-0.04202803709530206,-0.13441708656533985,,,,,,,-0.0042802993000933265,-0.00624147166609601,
2021-09-09 00:00:00-04:00,142.33021950112487,144.63239303117507,142.15935270096642,143.15756225585938,7904300,0.0,0.0,JPM,,143.31945190429687,,,,,-0.0892748263308647,-0.0508734823442826,-0.0384013439865821,,,,,,,0.004353136765614218,-0.0033184213123449435,
2021-09-09 00:00:00-04:00,142.98295566323853,143.4501548439873,142.32391389960193,142.68524169921875,15314000,0.0,0.0,GOOGL,,142.85106506347657,,,,,-0.07603258575940686,-0.045977753767065525,-0.03005483199234133,,,,,,,-0.0010440354786180883,-0.011531369409313319,
2021-09-09 00:00:00-04:00,152.23513817557804,152.49302220709168,149.13156050802584,149.46060180664062,7114600,0.0,0.0,JNJ,,153.35743713378906,,,,,-0.2970850533891394,-0.07676322187548187,-0.2203218315136575,,,,,,,-0.022280511330208808,-0.03263504326109057,
2021-09-09 00:00:00-04:00,130.88160680914882,131.16225270055196,130.04870351242405,130.3565216064453,6354700,0.0,0.0,PG,,130.38365173339844,,,,,0.07732121265738101,0.05482997173860811,0.0224912409187729,,,,,,,-0.0042183248273302,0.0010432214509672466,
2021-09-09 00:00:00-04:00,176.30099487304688,177.49949645996094,174.01849365234375,174.20799255371094,54384000,0.0,0.0,AMZN,,174.6011962890625,,,,,0.1962951372808277,0.14518469220429092,0.05111044507653678,,,,,,,-0.011726004336084506,0.0014831595860591573,
2021-09-09 00:00:00-04:00,291.08052177412657,292.3577919400871,287.3841927466621,287.6260986328125,19927000,0.0,0.0,MSFT,,290.27354125976564,,,,,-0.31412712402334364,-0.15278062401815448,-0.16134650000518916,,,,,,,-0.009859870786043556,-0.015174056832965022,
2021-09-09 00:00:00-04:00,182.11400944971157,184.50417149425712,181.54353316786336,182.86155700683594,7190700,0.0,0.0,DIS,,180.64059143066407,,,,,0.3440945341491499,0.17158877273169873,0.1725057614174512,,,,,,,0.004104725377617635,0.013243937327085398,
2021-09-09 00:00:00-04:00,152.2206926173688,152.82765179688866,150.7130640942289,150.83055114746094,57305700,0.0,0.0,AAPL,,151.50995788574218,,,,,0.17227368141317356,0.125633938775553,0.04663974263762055,,,,,,,-0.006704781986813346,0.010228986085786929,
2021-09-09 00:00:00-04:00,371.5469562581754,372.65862687875557,369.80140572276827,370.0451965332031,29399000,0.0,0.0,QQQ,0.0,371.4065734863281,,,,,-0.004298824577062987,0.03879939739306122,-0.04309822197012421,,,,,,,-0.0034404758314010575,-0.002916592317642075,
2021-09-09 00:00:00-04:00,222.55115363890692,223.2208184637447,220.40630102412248,220.78480529785156,5853000,0.0,0.0,V,,219.75408630371095,,,,,-0.12444140663285452,-0.16506393497208338,0.04062252833922886,,,,,,,-0.006984089554137873,-0.01142872290761443,
2021-09-10 00:00:00-04:00,149.88747965020977,150.36768274259197,148.39348884305582,148.482421875,6699300,0.0,0.0,JNJ,,151.94170837402345,,,,,-0.4864216071102305,-0.1713963411904379,-0.31502526591979263,,,,,,,-0.006544734330095281,-0.045503955428476184,
2021-09-10 00:00:00-04:00,130.4198823277416,130.78201718713976,129.7499570124117,130.48326110839844,5750000,0.0,0.0,PG,,130.41625366210937,,,,,0.0795846613856952,0.06054842785573384,0.01903623352996136,,,,,,,0.0009722528676836539,0.001250838927353115,
2021-09-10 00:00:00-04:00,371.7616201938108,372.48323171580796,366.90529487967723,367.2368469238281,40249400,0.0,0.0,QQQ,0.0,370.66350708007815,,,,,-0.20004714947634739,-0.016375339857601392,-0.183671809618746,,,,,,,-0.007589207036559964,-0.010015663047769574,
2021-09-10 00:00:00-04:00,253.1999969482422,254.20333862304688,244.83999633789062,245.42333984375,45552600,0.0,0.0,TSLA,,248.76599731445313,,,,,0.38065844687523054,0.3074629038307541,0.07319554304447645,,,,,,,-0.024627038366134335,0.005297730451274685,
2021-09-10 00:00:00-04:00,143.3527594095321,143.85575474103695,139.89898554290818,140.03616333007812,36840000,0.0,0.0,GOOGL,,142.37174072265626,,,,,-0.2180455734871316,-0.08572627375525628,-0.13231929973187534,,,,,,,-0.01856588906878609,-0.01682633463585259,
2021-09-10 00:00:00-04:00,183.3041816047914,184.032052933742,180.99270948545043,181.1009063720703,5572200,0.0,0.0,DIS,,181.08517761230468,,,,,0.32189143831644174,0.2063094341371434,0.11558200417929834,,,,,,,-0.00962832573223582,0.012427079982533451,
2021-09-10 00:00:00-04:00,175.0915069580078,175.42250061035156,173.14549255371094,173.45750427246094,47946000,0.0,0.0,AMZN,,174.6614959716797,,,,,0.1238037532621945,0.1402455892372816,-0.016441835975087082,,,,,,,-0.004308001431212238,0.0017411952394581487,
2021-09-10 00:00:00-04:00,288.7582061327018,290.2096413237398,285.8166225439312,286.13592529296875,19633400,0.0,0.0,MSFT,,289.2207458496094,,,,,-0.4879011046176629,-0.23019511757791827,-0.2577059870397446,,,,,,,-0.005180939236484661,-0.01806444342788971,
