date,open,high,low,close,volume,dividends,stock splits,symbol
2021-08-30 00:00:00-04:00,129.0980779197238,129.4511506366838,128.60015131528613,129.39682006835938,3845800,0.0,0.0,PG
2021-08-31 00:00:00-04:00,129.49642425247217,129.94003416723135,128.60017004795762,128.90797424316406,9642400,0.0,0.0,PG
2021-09-01 00:00:00-04:00,128.8536501844528,130.53753878773963,128.76311304321106,130.22067260742188,6214200,0.0,0.0,PG
2021-09-02 00:00:00-04:00,130.3383616549983,131.02639692656814,129.9852889241361,130.32025146484375,5392500,0.0,0.0,PG
2021-09-03 00:00:00-04:00,130.1482476938481,130.7004911103965,129.9309806539133,130.41079711914062,5466400,0.0,0.0,PG
2021-09-07 00:00:00-04:00,130.6552691800558,130.81821950094795,129.72278058127807,129.9219512939453,6520600,0.0,0.0,PG
2021-09-08 00:00:00-04:00,129.53265259464285,131.216541396734,129.46927382548532,130.9087371826172,6897800,0.0,0.0,PG
2021-09-09 00:00:00-04:00,130.88160680914882,131.16225270055196,130.04870351242405,130.3565216064453,6354700,0.0,0.0,PG
2021-09-10 00:00:00-04:00,130.4198823277416,130.78201718713976,129.7499570124117,130.48326110839844,5750000,0.0,0.0,PG
2021-09-13 00:00:00-04:00,131.13505904973434,133.2897022443023,131.13505904973434,131.88645935058594,9952500,0.0,0.0,PG
2021-09-14 00:00:00-04:00,132.29387344335217,132.50209232143928,131.22559304136774,131.66014099121094,5831800,0.0,0.0,PG
2021-09-15 00:00:00-04:00,131.58774932767605,131.96798057261938,131.03550574987045,131.3795166015625,6237100,0.0,0.0,PG
2021-09-16 00:00:00-04:00,131.12599536766118,131.44286156393733,129.29726658592637,130.46511840820312,6142100,0.0,0.0,PG
2021-09-17 00:00:00-04:00,130.70049822522026,132.4296555203151,130.57375450701602,130.67333984375,18737400,0.0,0.0,PG
2021-09-20 00:00:00-04:00,130.56469837743086,131.13505198167775,128.52773700686717,129.36062622070312,10238700,0.0,0.0,PG
2021-09-21 00:00:00-04:00,129.44210367033597,130.84534651346277,129.3515803406679,129.55979919433594,6651300,0.0,0.0,PG
2021-09-22 00:00:00-04:00,130.20261921158556,130.68243582769676,129.33350933645926,130.00344848632812,6332500,0.0,0.0,PG
2021-09-23 00:00:00-04:00,130.41985634727007,130.99021000343382,129.90383326971732,130.5375518798828,5171200,0.0,0.0,PG
2021-09-24 00:00:00-04:00,130.18447419485616,130.7729242077065,129.54169360544026,129.95814514160156,5009400,0.0,0.0,PG
2021-09-27 00:00:00-04:00,129.59601317572162,129.6141233683025,128.12035711007076,128.24710083007812,5749700,0.0,0.0,PG
2021-09-28 00:00:00-04:00,127.69486343016398,127.98455745504667,126.34593720653277,127.27841186523438,7015300,0.0,0.0,PG
2021-09-29 00:00:00-04:00,126.98874006375902,129.17054217101114,126.90725108603519,128.5730438232422,5460000,0.0,0.0,PG
2021-09-30 00:00:00-04:00,129.13431205155848,129.22484920406623,126.31877790253898,126.56321716308594,6934900,0.0,0.0,PG
2021-10-01 00:00:00-04:00,126.68093483205443,126.9525325526175,125.22338848690157,126.36408233642578,5587200,0.0,0.0,PG
2021-10-04 00:00:00-04:00,126.19203715772538,127.10640163791638,124.57152707619277,125.64884185791016,5816000,0.0,0.0,PG
2021-10-05 00:00:00-04:00,125.65789407988365,127.2150390831715,125.58546712461104,126.13771057128906,6902700,0.0,0.0,PG
2021-10-06 00:00:00-04:00,125.82990139614556,127.88495918787083,125.49492501450226,127.82159423828125,5332900,0.0,0.0,PG
2021-10-07 00:00:00-04:00,128.32858284003873,129.48738657467118,128.32858284003873,128.84461975097656,5334600,0.0,0.0,PG
2021-10-08 00:00:00-04:00,128.81747611819964,129.11623221488009,127.6858305159404,128.3105010986328,6131800,0.0,0.0,PG
2021-10-11 00:00:00-04:00,128.88987451380535,129.25200931464684,128.34669303358837,128.84461975097656,5995600,0.0,0.0,PG
2021-10-12 00:00:00-04:00,129.09812049448357,129.49644809536957,128.28332746923442,128.65451049804688,6734800,0.0,0.0,PG
2021-10-13 00:00:00-04:00,128.91705719396498,129.24297166913195,127.67677807565053,128.95327758789062,5689800,0.0,0.0,PG
2021-10-14 00:00:00-04:00,129.30631028604384,130.64617435041282,129.28820009470644,130.41079711914062,6777800,0.0,0.0,PG
2021-10-15 00:00:00-04:00,130.83627992881853,131.15313225914946,130.0758039451655,130.74574279785156,6923700,0.0,0.0,PG
2021-10-18 00:00:00-04:00,129.95812468068323,130.09391656564492,128.64541914128782,128.86268615722656,9119000,0.0,0.0,PG
